location,lat,lng
"Horn Lake, Mississippi, MS, United States, US",34.9512,-90.0501
"Ashland, Mississippi, MS, United States, US",34.8341,-89.1778
"Hide-A-Way Lake, Mississippi, MS, United States, US",30.574,-89.6419
"Clara, Mississippi, MS, United States, US",31.5831,-88.6916
"Crosby, Mississippi, MS, United States, US",31.2791,-91.063
"Blue Mountain, Mississippi, MS, United States, US",34.6739,-89.0262
"Olive Branch, Mississippi, MS, United States, US",34.961,-89.8469
"Fayette, Mississippi, MS, United States, US",31.7123,-91.062
"Ocean Springs, Mississippi, MS, United States, US",30.4082,-88.7861
"Pass Christian, Mississippi, MS, United States, US",30.327,-89.2436
"Kossuth, Mississippi, MS, United States, US",34.8726,-88.6428
"Bridgetown, Mississippi, MS, United States, US",34.8907,-89.9069
"Forest, Mississippi, MS, United States, US",32.3595,-89.4761
"Yazoo City, Mississippi, MS, United States, US",32.8618,-90.4067
"Houston, Mississippi, MS, United States, US",33.8963,-89.0031
"Glen, Mississippi, MS, United States, US",34.8585,-88.4199
"Bentonia, Mississippi, MS, United States, US",32.6436,-90.3692
"Walnut, Mississippi, MS, United States, US",34.9497,-88.9236
"University, Mississippi, MS, United States, US",34.3656,-89.5378
"Byhalia, Mississippi, MS, United States, US",34.869,-89.689
"Mound Bayou, Mississippi, MS, United States, US",33.8808,-90.728
"Wade, Mississippi, MS, United States, US",30.64,-88.5579
"Shannon, Mississippi, MS, United States, US",34.1144,-88.6932
"Braxton, Mississippi, MS, United States, US",32.0264,-89.9715
"Lynchburg, Mississippi, MS, United States, US",34.9623,-90.1052
"Pascagoula, Mississippi, MS, United States, US",30.3665,-88.5507
"Mississippi State, Mississippi, MS, United States, US",33.4515,-88.7913
"Booneville, Mississippi, MS, United States, US",34.6643,-88.5684
"Slate Springs, Mississippi, MS, United States, US",33.7417,-89.3752
"Soso, Mississippi, MS, United States, US",31.7535,-89.2759
"Sharon, Mississippi, MS, United States, US",31.7922,-89.0983
"Merigold, Mississippi, MS, United States, US",33.8392,-90.7264
"Henderson Point, Mississippi, MS, United States, US",30.3154,-89.2864
"Georgetown, Mississippi, MS, United States, US",31.8698,-90.1648
"New Hope, Mississippi, MS, United States, US",33.4521,-88.3399
"Port Gibson, Mississippi, MS, United States, US",31.9558,-90.9834
"Thaxton, Mississippi, MS, United States, US",34.3071,-89.1745
"Tupelo, Mississippi, MS, United States, US",34.2691,-88.7318
"Conehatta, Mississippi, MS, United States, US",32.4601,-89.2785
"Shuqualak, Mississippi, MS, United States, US",32.9793,-88.5693
"Batesville, Mississippi, MS, United States, US",34.3147,-89.9249
"New Hebron, Mississippi, MS, United States, US",31.7332,-89.9833
"Nicholson, Mississippi, MS, United States, US",30.4866,-89.6997
"Mount Olive, Mississippi, MS, United States, US",31.7539,-89.656
"Raleigh, Mississippi, MS, United States, US",32.0322,-89.5247
"Durant, Mississippi, MS, United States, US",33.0799,-89.8566
"Purvis, Mississippi, MS, United States, US",31.145,-89.4054
"Latimer, Mississippi, MS, United States, US",30.4972,-88.8607
"Ripley, Mississippi, MS, United States, US",34.7321,-88.9445
"Glendale, Mississippi, MS, United States, US",31.368,-89.3086
"Shubuta, Mississippi, MS, United States, US",31.862,-88.7021
"Lyon, Mississippi, MS, United States, US",34.2169,-90.5426
"Buckatunna, Mississippi, MS, United States, US",31.5423,-88.5293
"Water Valley, Mississippi, MS, United States, US",34.1622,-89.6301
"Duck Hill, Mississippi, MS, United States, US",33.6316,-89.7153
"Oakland, Mississippi, MS, United States, US",34.0557,-89.9151
"Tutwiler, Mississippi, MS, United States, US",34.0172,-90.4333
"Natchez, Mississippi, MS, United States, US",31.5437,-91.3867
"Rienzi, Mississippi, MS, United States, US",34.7633,-88.534
"Utica, Mississippi, MS, United States, US",32.1061,-90.6221
"Columbia, Mississippi, MS, United States, US",31.2564,-89.8266
"Raymond, Mississippi, MS, United States, US",32.2609,-90.4083
"Picayune, Mississippi, MS, United States, US",30.5322,-89.6724
"Poplarville, Mississippi, MS, United States, US",30.8391,-89.5306
"Centreville, Mississippi, MS, United States, US",31.087,-91.0654
"Woodville, Mississippi, MS, United States, US",31.1029,-91.2992
"Cleveland, Mississippi, MS, United States, US",33.744,-90.7285
"Metcalfe, Mississippi, MS, United States, US",33.4506,-91.0018
"Mantachie, Mississippi, MS, United States, US",34.3251,-88.4961
"Schlater, Mississippi, MS, United States, US",33.6397,-90.3494
"Belzoni, Mississippi, MS, United States, US",33.1804,-90.4863
"Blue Springs, Mississippi, MS, United States, US",34.4013,-88.8721
"De Kalb, Mississippi, MS, United States, US",32.7707,-88.656
"Holly Springs, Mississippi, MS, United States, US",34.7768,-89.4466
"Mize, Mississippi, MS, United States, US",31.8672,-89.5541
"Kearney Park, Mississippi, MS, United States, US",32.5897,-90.3158
"Morton, Mississippi, MS, United States, US",32.3455,-89.6572
"Arcola, Mississippi, MS, United States, US",33.2705,-90.88
"Montrose, Mississippi, MS, United States, US",32.1257,-89.2344
"Tillatoba, Mississippi, MS, United States, US",33.9851,-89.896
"María Antonia, Puerto Rico, PR, United States, US",17.9789,-66.8887
"Las Croabas, Puerto Rico, PR, United States, US",18.3677,-65.6303
"Aguada, Puerto Rico, PR, United States, US",18.3804,-67.1884
"Comunas, Puerto Rico, PR, United States, US",18.0871,-65.8404
"Parcelas La Milagrosa, Puerto Rico, PR, United States, US",18.1716,-66.1868
"San Sebastián, Puerto Rico, PR, United States, US",18.3355,-66.9949
"El Tumbao, Puerto Rico, PR, United States, US",18.0015,-66.8996
"Pájaros, Puerto Rico, PR, United States, US",18.3609,-66.2184
"Candelero Abajo, Puerto Rico, PR, United States, US",18.0943,-65.8165
"Yabucoa, Puerto Rico, PR, United States, US",18.0469,-65.8792
"Garrochales, Puerto Rico, PR, United States, US",18.4572,-66.5676
"Monte Verde, Puerto Rico, PR, United States, US",18.0972,-66.6196
"Palo Seco, Puerto Rico, PR, United States, US",18.0093,-65.9369
"Ceiba, Puerto Rico, PR, United States, US",18.265,-65.6487
"La Liga, Puerto Rico, PR, United States, US",18.2905,-66.0492
"Santa Clara, Puerto Rico, PR, United States, US",18.211,-66.132
"Palmas del Mar, Puerto Rico, PR, United States, US",18.0923,-65.8005
"Orocovis, Puerto Rico, PR, United States, US",18.2257,-66.3916
"Luquillo, Puerto Rico, PR, United States, US",18.3735,-65.7218
"La Fermina, Puerto Rico, PR, United States, US",18.1744,-65.8527
"Corazón, Puerto Rico, PR, United States, US",17.994,-66.0832
"Tibes, Puerto Rico, PR, United States, US",18.0907,-66.6323
"Indios, Puerto Rico, PR, United States, US",17.9942,-66.8211
"Mucarabones, Puerto Rico, PR, United States, US",18.3906,-66.2178
"Las Ochenta, Puerto Rico, PR, United States, US",17.9847,-66.3173
"Piedra Gorda, Puerto Rico, PR, United States, US",18.4342,-66.8861
"El Ojo, Puerto Rico, PR, United States, US",18.0038,-66.3919
"Barahona, Puerto Rico, PR, United States, US",18.3523,-66.4442
"Stella, Puerto Rico, PR, United States, US",18.3235,-67.2462
"Bairoa La Veinticinco, Puerto Rico, PR, United States, US",18.2635,-66.0211
"Cerrillos Hoyos, Puerto Rico, PR, United States, US",18.0656,-66.5691
"Central Aguirre, Puerto Rico, PR, United States, US",17.9559,-66.2264
"Adjuntas, Puerto Rico, PR, United States, US",18.1638,-66.7235
"Jayuya, Puerto Rico, PR, United States, US",18.2188,-66.5967
"Las Carolinas, Puerto Rico, PR, United States, US",18.2539,-66.0659
"El Combate, Puerto Rico, PR, United States, US",17.9818,-67.2086
"Hato Candal, Puerto Rico, PR, United States, US",18.3732,-65.7906
"Mora, Puerto Rico, PR, United States, US",18.4626,-67.0322
"Peñuelas, Puerto Rico, PR, United States, US",18.0595,-66.7207
"Quebrada, Puerto Rico, PR, United States, US",18.3602,-66.8353
"Olimpo, Puerto Rico, PR, United States, US",18.0026,-66.1094
"Hato Arriba, Puerto Rico, PR, United States, US",18.3503,-67.0333
"Ciales, Puerto Rico, PR, United States, US",18.3343,-66.4704
"Coto Norte, Puerto Rico, PR, United States, US",18.4328,-66.4409
"Palomas, Puerto Rico, PR, United States, US",18.0135,-66.8688
"Esperanza, Puerto Rico, PR, United States, US",18.1021,-65.4798
"Añasco, Puerto Rico, PR, United States, US",18.286,-67.1411
"Patillas, Puerto Rico, PR, United States, US",18.0069,-66.0134
"Rodríguez Hevia, Puerto Rico, PR, United States, US",18.202,-66.1824
"Florida, Puerto Rico, PR, United States, US",18.3643,-66.5611
"Campo Rico, Puerto Rico, PR, United States, US",18.3371,-65.8974
"Carrizales, Puerto Rico, PR, United States, US",18.481,-66.7878
"Maricao, Puerto Rico, PR, United States, US",18.1837,-66.9809
"Lomas, Puerto Rico, PR, United States, US",18.2687,-65.9091
"Ingenio, Puerto Rico, PR, United States, US",18.4454,-66.2259
"El Mangó, Puerto Rico, PR, United States, US",18.2345,-65.8751
"Fránquez, Puerto Rico, PR, United States, US",18.3401,-66.4276
"Peña Pobre, Puerto Rico, PR, United States, US",18.2174,-65.8222
"Hatillo, Puerto Rico, PR, United States, US",18.4811,-66.8221
"Parcelas de Navarro, Puerto Rico, PR, United States, US",18.2301,-66.0042
"Sabana, Puerto Rico, PR, United States, US",18.4643,-66.3517
"Loíza, Puerto Rico, PR, United States, US",18.4309,-65.88
"Lluveras, Puerto Rico, PR, United States, US",18.0381,-66.9037
"Animas, Puerto Rico, PR, United States, US",18.4457,-66.6365
"El Negro, Puerto Rico, PR, United States, US",18.037,-65.8494
"Cidra, Puerto Rico, PR, United States, US",18.1775,-66.1582
"Tallaboa, Puerto Rico, PR, United States, US",17.9961,-66.7085
"G. L. García, Puerto Rico, PR, United States, US",18.1258,-66.1027
"Las Piedras, Puerto Rico, PR, United States, US",18.1785,-65.8708
"Utuado, Puerto Rico, PR, United States, US",18.2698,-66.705
"Arecibo, Puerto Rico, PR, United States, US",18.4491,-66.7387
"Camuy, Puerto Rico, PR, United States, US",18.4825,-66.8501
"San Germán, Puerto Rico, PR, United States, US",18.0827,-67.0459
"Culebra, Puerto Rico, PR, United States, US",18.3104,-65.3029
"Vayas, Puerto Rico, PR, United States, US",18.0541,-66.5858
"Duque, Puerto Rico, PR, United States, US",18.238,-65.7431
"Palmarejo, Puerto Rico, PR, United States, US",18.0412,-67.0764
"Vieques, Puerto Rico, PR, United States, US",18.1463,-65.4429
"Juana Díaz, Puerto Rico, PR, United States, US",18.0532,-66.5047
"Emajagua, Puerto Rico, PR, United States, US",18.0015,-65.8829
"El Paraiso, Puerto Rico, PR, United States, US",18.0647,-66.6021
"Villalba, Puerto Rico, PR, United States, US",18.1279,-66.4815
"Los Llanos, Puerto Rico, PR, United States, US",18.0579,-66.4092
"Benítez, Puerto Rico, PR, United States, US",18.2726,-65.8788
"Coamo, Puerto Rico, PR, United States, US",18.0765,-66.3638
"Vega Alta, Puerto Rico, PR, United States, US",18.4152,-66.3211
"Comerío, Puerto Rico, PR, United States, US",18.2203,-66.2243
"Ramos, Puerto Rico, PR, United States, US",18.3389,-65.7111
"Luis Lloréns Torres, Puerto Rico, PR, United States, US",18.0566,-66.5267
"Lajas, Puerto Rico, PR, United States, US",18.0452,-67.0583
"Maunabo, Puerto Rico, PR, United States, US",18.0056,-65.9009
"Río Grande, Puerto Rico, PR, United States, US",18.3789,-65.8388
"Daguao, Puerto Rico, PR, United States, US",18.2217,-65.6798
"Bartolo, Puerto Rico, PR, United States, US",18.362,-65.8414
"Quebradillas, Puerto Rico, PR, United States, US",18.4732,-66.936
"Pole Ojea, Puerto Rico, PR, United States, US",17.9743,-67.1832
"Punta Santiago, Puerto Rico, PR, United States, US",18.1619,-65.7584
"Potala Pastillo, Puerto Rico, PR, United States, US",17.9921,-66.4966
"Aibonito, Puerto Rico, PR, United States, US",18.1398,-66.2659
"Río Cañas Abajo, Puerto Rico, PR, United States, US",18.0391,-66.4679
"Tallaboa Alta, Puerto Rico, PR, United States, US",18.0504,-66.7018
"Bayamón, Puerto Rico, PR, United States, US",18.3793,-66.1635
"Playita Cortada, Puerto Rico, PR, United States, US",17.982,-66.4402
"Los Panes, Puerto Rico, PR, United States, US",18.1871,-66.0762
"Boquerón, Puerto Rico, PR, United States, US",18.034,-67.1715
"Breñas, Puerto Rico, PR, United States, US",18.4734,-66.3346
"La Dolores, Puerto Rico, PR, United States, US",18.3725,-65.8546
"Aguas Buenas, Puerto Rico, PR, United States, US",18.2573,-66.1063
"Naguabo, Puerto Rico, PR, United States, US",18.2116,-65.737
"Campanilla, Puerto Rico, PR, United States, US",18.4229,-66.2382
"Las Marías, Puerto Rico, PR, United States, US",18.2928,-67.145
"Pajonal, Puerto Rico, PR, United States, US",18.3848,-66.5559
"Hormigueros, Puerto Rico, PR, United States, US",18.1437,-67.12
"Maguayo, Puerto Rico, PR, United States, US",18.01,-67.0855
"Río Blanco, Puerto Rico, PR, United States, US",18.2123,-65.793
"Parcelas Viejas Borinquen, Puerto Rico, PR, United States, US",18.1739,-66.0406
"Barceloneta, Puerto Rico, PR, United States, US",18.4529,-66.5381
"Juncal, Puerto Rico, PR, United States, US",18.3132,-66.9189
"Candelaria, Puerto Rico, PR, United States, US",18.4043,-66.2175
"Bajadero, Puerto Rico, PR, United States, US",18.4235,-66.6769
"Marueño, Puerto Rico, PR, United States, US",18.0587,-66.6568
"Piedra Aguza, Puerto Rico, PR, United States, US",18.0339,-66.4949
"Carolina, Puerto Rico, PR, United States, US",18.4054,-65.9792
"Sabana Hoyos, Puerto Rico, PR, United States, US",18.4281,-66.6117
"Espino, Puerto Rico, PR, United States, US",18.276,-67.1194
"Pueblito del Carmen, Puerto Rico, PR, United States, US",18.0316,-66.1656
"La Yuca, Puerto Rico, PR, United States, US",18.0727,-66.6077
"Tierras Nuevas Poniente, Puerto Rico, PR, United States, US",18.4614,-66.4891
"La Luisa, Puerto Rico, PR, United States, US",18.4488,-66.5079
"Sabana Seca, Puerto Rico, PR, United States, US",18.4273,-66.1809
"Suárez, Puerto Rico, PR, United States, US",18.4311,-65.8514
"Manatí, Puerto Rico, PR, United States, US",18.4283,-66.4823
"Jagual, Puerto Rico, PR, United States, US",18.161,-65.9993
"Corozal, Puerto Rico, PR, United States, US",18.3411,-66.3124
"Corral Viejo, Puerto Rico, PR, United States, US",18.0756,-66.6523
"Yauco, Puerto Rico, PR, United States, US",18.0344,-66.8614
"Caguas, Puerto Rico, PR, United States, US",18.2319,-66.0388
"San Isidro, Puerto Rico, PR, United States, US",18.3919,-65.8853
"Monte Grande, Puerto Rico, PR, United States, US",18.0895,-67.1201
"Trujillo Alto, Puerto Rico, PR, United States, US",18.3601,-66.0103
"Santa Isabel, Puerto Rico, PR, United States, US",17.9687,-66.4049
"Lares, Puerto Rico, PR, United States, US",18.2951,-66.8821
"Sabana Eneas, Puerto Rico, PR, United States, US",18.0809,-67.0852
"Buena Vista, Puerto Rico, PR, United States, US",17.9962,-66.0519
"Rafael González, Puerto Rico, PR, United States, US",18.4264,-66.7873
"Cataño, Puerto Rico, PR, United States, US",18.4415,-66.1388
"Luyando, Puerto Rico, PR, United States, US",18.3575,-67.1553
"Magas Arriba, Puerto Rico, PR, United States, US",18.0233,-66.7664
"Aguadilla, Puerto Rico, PR, United States, US",18.4382,-67.1536
"Cabán, Puerto Rico, PR, United States, US",18.4448,-67.1357
"Salinas, Puerto Rico, PR, United States, US",17.9779,-66.2961
"Mayagüez, Puerto Rico, PR, United States, US",18.2003,-67.1397
"Yaurel, Puerto Rico, PR, United States, US",18.0301,-66.056
"Celada, Puerto Rico, PR, United States, US",18.2666,-65.9621
"San Lorenzo, Puerto Rico, PR, United States, US",18.1894,-65.9674
"Bajandas, Puerto Rico, PR, United States, US",18.1601,-65.7831
"Cayuco, Puerto Rico, PR, United States, US",18.2922,-66.7348
"Parcelas Mandry, Puerto Rico, PR, United States, US",18.081,-66.5628
"Lamboglia, Puerto Rico, PR, United States, US",17.9846,-65.9851
"Búfalo, Puerto Rico, PR, United States, US",18.4175,-66.5749
"La Parguera, Puerto Rico, PR, United States, US",17.9746,-67.046
"Levittown, Puerto Rico, PR, United States, US",18.4454,-66.1759
"Coco, Puerto Rico, PR, United States, US",18.001,-66.2603
"Aguilita, Puerto Rico, PR, United States, US",18.0284,-66.533
"San Juan, Puerto Rico, PR, United States, US",18.4037,-66.0636
"Guayama, Puerto Rico, PR, United States, US",17.9744,-66.1104
"Vega Baja, Puerto Rico, PR, United States, US",18.441,-66.3993
"Parcelas Nuevas, Puerto Rico, PR, United States, US",18.14,-66.1702
"Naranjito, Puerto Rico, PR, United States, US",18.302,-66.2459
"Palmas, Puerto Rico, PR, United States, US",17.9878,-66.0254
"Luis M. Cintrón, Puerto Rico, PR, United States, US",18.3014,-65.6379
